"","DBA","BUILDING","STREET","ZIPCODE","CUISINE.DESCRIPTION"
"6587","BLOCKHEADS BURRITOS","1563","2 AVENUE",10028,"Tex-Mex"
"6588","ESSEX WORLD CAFE","112","LIBERTY STREET",10006,"American"
"6589","SOPHIE'S CUBAN CUISINE","1015","AVENUE OF THE AMERICAS",10018,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6590","COMPLETE BODY & SPA","22","WEST   19 STREET",10011,"American"
"6591","STARBUCKS","575","5 AVENUE",10017,"Caf̩/Coffee/Tea"
"6592","NOWHERE","322","EAST   14 STREET",10003,"American"
"6593","ARETSKY'S PATROON","158160","EAST   46 STREET",10017,"American"
"6594","KREUTHER HANDMADE CHOCOLATES","43","W 42ND ST",10036,"Other"
"6595","LEGACY RECORDS LOCATED INSIDE HENRY HALL","517","W 38TH ST",10018,"American"
"6596","OX VERTE","63","READE ST",10007,"American"
"6597","SUSHIDEN","19","EAST   49 STREET",10017,"Japanese"
"6598","LULU","261-263","CANAL ST",10013,"Juice, Smoothies, Fruit Salads"
"6599","FIRST CHOICE RESTAURANT","3893A","BROADWAY",10032,"Chinese"
"6600","VILLAGE 38","575","8 AVENUE",10018,"American"
"6601","BURRITO MARIACHI","189","CHURCH ST",10007,"Tex-Mex"
"6602","SUSHI 21","174","7 AVE",10011,"Japanese"
"6603","INSOMNIA COOKIES","164","ORCHARD ST",10002,"Bakery"
"6604","NUM PANG","28","E 12TH ST",10003,"Sandwiches/Salads/Mixed Buffet"
"6605","SUBWAY","578","W 125TH ST",10027,"Sandwiches/Salads/Mixed Buffet"
"6606","CLUB MAX","238","EAST   53 STREET",10022,"Bottled beverages, including water, sodas, juices, etc."
"6607","BAKED","279","CHURCH ST",10013,"Bakery"
"6608","ROAST KITCHEN","27","E 13TH ST",10003,"Salads"
"6609","TONCHIN NEW YORK","13","W 36TH ST",10018,"Japanese"
"6610","THE BEAN","147","1 AVENUE",10003,"Caf̩/Coffee/Tea"
"6611","CHIPOTLE MEXICAN GRILL","1020","3RD AVE",10065,"Tex-Mex"
"6612","THE JUILLIARD SCHOOL(ROSE CAFE)","165","WEST 65 ST",10023,"American"
"6613","TASTE TACO HOUSE","178","CHURCH ST",10013,"Chinese"
"6614","BESSOU","5","BLEECKER ST",10012,"Japanese"
"6615","BON BON JUICE BAR & GRILL","334","AUDUBON AVENUE",10033,"Juice, Smoothies, Fruit Salads"
"6616","SHELLEY'S KITCHEN","90","PARK AVE",10016,"American"
"6617","SPICY VILLAGE","68B","FORSYTH STREET",10002,"Chinese"
"6618","HENRIETTA HUDSON","438","HUDSON ST",10014,"American"
"6619","FRENCHY COFFEE NYC","129","E 102ND ST",10029,"French"
"6620","TINA'S RESTAURANT","940","3RD AVE",10022,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6621","STARBUCKS","1021","3 AVENUE",10065,"Caf̩/Coffee/Tea"
"6622","DYLAN'S CANDY BAR","33","UNION SQ W",10003,"Caf̩/Coffee/Tea"
"6623","DOUBLE DUTCH ESPRESSO","2194","FREDRICK DOUGLAS BLVD",10026,"Caf̩/Coffee/Tea"
"6624","ZON BAKERY & CAFE","1275A","SAINT NICHOLAS AVE",10033,"Bakery"
"6625","PETER CALLAHAN CATERING","137","WEST   25 STREET",10001,"American"
"6626","OXIDO","18","W 23RD ST",10010,"Mexican"
"6627","BO'S KITCHEN & BAR ROOM","6","WEST 24 STREET",10010,"American"
"6628","ESPRESSO MATTO","201","W 21ST ST",10011,"Caf̩/Coffee/Tea"
"6629","MANGIA","50","WEST   57 STREET",10019,"Italian"
"6630","BEAUTIFUL MEMORY DESSERT","69A","BAYARD STREET",10013,"Juice, Smoothies, Fruit Salads"
"6631","NAI TAPAS BAR","174","1 AVENUE",10009,"Tapas"
"6632","NEWS BAR","107","UNIVERSITY PLACE",10003,"Caf̩/Coffee/Tea"
"6633","PATISSERIE FLORENTINE","280","E 10TH ST",10009,"Caf̩/Coffee/Tea"
"6634","UNION CLUB OF CITY OF NEW YORK","101","EAST   69 STREET",10021,"French"
"6635","BIRDLAND","315","WEST   44 STREET",10036,"American"
"6636","MARLIN BAR AT TOMMY BAHAMA AND TOMMY BAHAMA RESTAURANT AND B","551","5 AVENUE",10176,"Caribbean"
"6637","MANTING RESTAURANT","150","W 49TH ST",10019,"Chinese"
"6638","BANGKOK CUISINE","1586","2ND AVE",10028,"Thai"
"6639","TOUS LES JOURS","31","W 32ND ST",10001,"Bakery"
"6640","JUST SALAD","98","MAIDEN LANE",10038,"Salads"
"6641","RAY'S PIZZA","829-831","7 AVENUE",10019,"Pizza"
"6642","STARBUCKS","80","DELANCEY STREET",10002,"Caf̩/Coffee/Tea"
"6643","BEAUTY BAR","231","EAST   14 STREET",10003,"American"
"6644","FREEHAND NEW YORK - GEORGE WASHINGTON BAR","23","LEXINGTON AVE",10010,"American"
"6645","GUAC","179","AVENUE B",10009,"Mexican"
"6646","T-BAR STEAK & LOUNGE","1278","3 AVENUE",10021,"Steak"
"6647","VIA ITALIA RISTORANTE","45","WEST   46 STREET",10036,"Italian"
"6648","THE JUICE SHOP","7","PENN PLZ",10001,"Juice, Smoothies, Fruit Salads"
"6649","CAFE BARI","1033","AVENUE OF THE AMERICAS",10018,"Caf̩/Coffee/Tea"
"6650","LE PAIN QUOTIDIEN","252","EAST   77 STREET",10075,"Sandwiches"
"6651","COVINA","124","E 28TH ST",10016,"American"
"6652","STARBUCKS","280","PARK AVE",10017,"Caf̩/Coffee/Tea"
"6653","RAVAGH PERSIAN GRILL","11","EAST   30 STREET",10016,"Iranian"
"6654","HEIDI'S HOUSE BY THE SIDE OF THE ROAD","308","EAST   78 STREET",10075,"American"
"6655","CAFFE BACIO","1223","3 AVENUE",10021,"Caf̩/Coffee/Tea"
"6656","CAFE OLE USA","453","_WEST   54 STREET",10019,"Caf̩/Coffee/Tea"
"6657","EXCUSE MY FRENCH","96","ORCHARD ST",10002,"French"
"6658","TAVERN 29","47","EAST   29 STREET",10016,"American"
"6659","MOLLY'S CUPCAKES","228","BLEECKER STREET",10014,"Bakery"
"6660","HONG KONG STATION","157","W 47TH ST",10036,"Chinese"
"6661","SLICED","264","35TH ST",10001,"American"
"6662","POURT","35","COOPER SQ",10003,"Caf̩/Coffee/Tea"
"6663","HOTEL CHANDLER","12","EAST   31 STREET",10016,"American"
"6664","BLUE","856","9TH AVE",10019,"Mediterranean"
"6665","SOHO TIFFIN JUNCTION","42","E 8TH ST",10003,"Indian"
"6666","THE CLAM","420","HUDSON ST",10014,"American"
"6667","DOKA SQUARE","141","ELDRIDGE ST",10002,"Japanese"
"6668","CARBONE","181","THOMPSON STREET",10012,"Italian"
"6669","BREAD & BUTTER","25","W 56TH ST",10019,"Delicatessen"
"6670","RIVERWALK BAR & GRILL EXPRESS","425","MAIN STREET",10044,"American"
"6671","THE CROSBY STREET HOTEL","79","CROSBY STREET",10012,"American"
"6672","FINE & SHAPIRO","138","WEST   72 STREET",10023,"Jewish/Kosher"
"6673","PROFIT CHINESE RESTAURANT II","643","2ND AVE",10016,"Chinese"
"6674","ASIAN FUSION","2071","ADAM CLAYTON POWELL JR BLVD",10027,"Asian"
"6675","ORIENTAL PALACE KITCHEN","1728","MADISON AVENUE",10029,"Chinese"
"6676","AUCTION HOUSE","300","EAST   89 STREET",10128,"American"
"6677","PRET A MANGER","880","3 AVENUE",10022,"Sandwiches"
"6678","THE RIBBON","20","W 72ND ST",10023,"American"
"6679","SUBWAY","31","WEST   43 STREET",10036,"Sandwiches"
"6680","EON'S GREEK","633","2ND AVE",10016,"Greek"
"6681","DOUBLES CLUB","783","5 AVENUE",10022,"American"
"6682","SUBWAY","153","CHAMBERS STREET",10007,"Sandwiches"
"6683","PITA PRESS/ CEDAR LOCAL","25","CEDAR STREET",10006,"Greek"
"6684","BAVARIA BIERHOUSE","19","S WILLIAM ST",10004,"German"
"6685","MAOZ VEGETARIAN TIMES SQUARE","558","7 AVENUE",10018,"Vegetarian"
"6686","LE PAIN QUOTIDIEN","52","9 AVENUE",10011,"French"
"6687","MADE NICE","8","W 28TH ST",10001,"American"
"6688","EL KALLEJON BOTANAS","209","E 117TH ST",10035,"Mexican"
"6689","STARBUCKS COFFEE","28","W 48TH ST",10036,"Other"
"6690","GINA LA FORNARINA","26","EAST   91 STREET",10128,"Italian"
"6691","ST MARKS KARAOKE","6","ST MARKS PLACE",10003,"Bottled beverages, including water, sodas, juices, etc."
"6692","THE FOUR FACED LIAR","165","WEST    4 STREET",10014,"American"
"6693","HECHO EN DUMBO","354","BOWERY",10012,"Mexican"
"6694","O'REILLY'S PUB","54","WEST   31 STREET",10001,"Irish"
"6695","THE FOLLY","92","W HOUSTON ST",10012,"American"
"6696","BOCCONE","506","9TH AVE",10018,"Mediterranean"
"6697","PIZZA NOVA","150","DYCKMAN STREET",10040,"Pizza"
"6698","MAISON KAYSER","921","BROADWAY",10010,"French"
"6699","GARRETT POPCORN SHOPS","242","WEST   34 STREET",10001,"American"
"6700","JAMESON'S BAR AND RESTAURANT","975","2ND AVE",10022,"American"
"6701","STARBUCKS","185","W BROADWAY",10013,"Caf̩/Coffee/Tea"
"6702","A.W.O.L. BAR & GRILL","337","3RD AVE",10010,"American"
"6703","GOOD NIGHT SONNY","134","1ST AVE",10009,"American"
"6704","JIMBO'S HAMBURGER","2048","AMSTERDAM AVE",10032,"Hamburgers"
"6705","CHIPOTLE MEXICAN GRILL","4009","BROADWAY",10032,"Tex-Mex"
"6706","DOKODEMO","89","E 4TH ST",10003,"Japanese"
"6707","CHEF 28","29","E 28TH ST",10016,"Chinese"
"6708","OLD MONK","175","AVENUE B",10009,"Indian"
"6709","SWERVE FITNESS","30","WEST 18TH STREET",10011,"Juice, Smoothies, Fruit Salads"
"6710","ROAST KITCHEN","199","WATER ST",10038,"American"
"6711","THE COMFORT DINER","214","EAST   45 STREET",10017,"American"
"6712","HUI HUANG","244","CANAL ST",10013,"Chinese"
"6713","HUDSON TERRACE","621","WEST 46 STREET",10036,"American"
"6714","BEECHER'S HANDMADE CHEESE","900","BROADWAY",10003,"American"
"6715","WOOD AND ALES","234","W 14TH ST",10011,"American"
"6716","BLACK TAP","136","W 55TH ST",10019,"American"
"6717","ROUNDHOUSE","866","9TH AVE",10019,"American"
"6718","SHAKE SHACK","152","EAST   86 STREET",10028,"American"
"6719","HAMPTON INN CHELSEA","108","WEST   24 STREET",10011,"American"
"6720","DUNKIN DONUTS","1482","1ST AVE",10075,"Donuts"
"6721","DISNEY ABC CAFETERIA","125","WEST END AVENUE",10023,"American"
"6722","TOLOACHE","205","THOMPSON STREET",10012,"Mexican"
"6723","COMMON GROUND","206","AVENUE A",10009,"American"
"6724","ADRIENNE'S PIZZA BAR","54","STONE STREET",10004,"Italian"
"6725","SONO UCHI SUSHI","381","LENOX AVE",10027,"Japanese"
"6726","A.G KITCHEN","269","COLUMBUS AVENUE",10023,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6727","CAFE GRUMPY","224","WEST   20 STREET",10011,"Caf̩/Coffee/Tea"
"6728","AMBA FIDI","160","PEARL ST",10005,"Mediterranean"
"6729","MARKET CRATES","26","W 33RD ST",10001,"Delicatessen"
"6730","SUSHI MAMBO","431","W 202ND ST",10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6731","HALE & HEARTY SOUP","55","GRAND CENTRAL TERMINAL",10017,"Soups & Sandwiches"
"6732","TAQUERIA GUADALUPE","1743","LEXINGTON AVENUE",10029,"Mexican"
"6733","VILLA","263","WEST   42 STREET",10036,"Pizza/Italian"
"6734","YUMMY CITY","1557","LEXINGTON AVENUE",10029,"Chinese"
"6735","RONGOLI EXQUISTE INDIAN CUISINE","1393A","2ND AVE",10021,"Indian"
"6736","SHORTY'S","1678","1ST AVE",10128,"American"
"6737","2 BROS PIZZA","755","6TH AVE",10010,"Pizza"
"6738","SENOR POLLO","221","1 AVENUE",10003,"Peruvian"
"6739","ROSSETT'S PIZZA","114","AVENUE OF THE AMERICAS",10013,"Pizza"
"6740","JUSTIN TEA INC.(196 CAFE)","69","MULBERRY ST",10013,"Caf̩/Coffee/Tea"
"6741","CROWN FRIED CHICKEN","2333","1ST  AVE",10035,"Chicken"
"6742","city of saints coffee roasters","79","E 10TH ST",10003,"Caf̩/Coffee/Tea"
"6743","ANGELIKA FILM CENTER","18","WEST HOUSTON STREET",10012,"American"
"6744","CHAT 'N CHEW","10","E 16TH ST",10003,"American"
"6745","THE LIVING ROOM","123","WASHINGTON STREET",10006,"American"
"6746","NUR","34","E 20TH ST",10003,"Middle Eastern"
"6747","LA CARAFE","653","9 AVENUE",10036,"French"
"6748","WESTSIDE COFFEE SHOP RESTAURANT","323","CHURCH STREET",10013,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6749","BEACH CAFE","1326","2 AVENUE",10021,"American"
"6750","GRAYSON","16","1ST AVE",10009,"American"
"6751","LA NUEVA CARICIA RESTAURANT","1693","AMSTERDAM AVENUE",10031,"Mexican"
"6752","STARBUCKS","1488","3 AVENUE",10028,"Caf̩/Coffee/Tea"
"6753","CIAO BELLA","257","7TH AVE",10001,"Other"
"6754","SAN MARINO RISTORANTE","66","CHARLTON STREET",10014,"Italian"
"6755","CLEARY GOTTLIEB","1","LIBERTY PLAZA",10006,"American"
"6756","CLAY","553","MANHATTAN AVE",10027,"American"
"6757","LITTLE OCHIE JAMAICAN CUISINE","2492","7 AVENUE",10030,"Caribbean"
"6758","RONG SHENG CHINESE KITCHEN","2102","2ND AVE",10029,"Chinese"
"6759","ORSAY","1057","LEXINGTON AVENUE",10021,"French"
"6760","AYA SUSHI","314","W 39TH ST",10018,"Japanese"
"6761","HASAKI RESTAURANT","210","EAST 9 TH STREET",10003,"Japanese"
"6762","CHEF HO'S","1720","2 AVENUE",10128,"Chinese"
"6763","THE MONKEY CUP","1730","AMSTERDAM AVE",10031,"Caf̩/Coffee/Tea"
"6764","CANTINA","1838","ADAM CLAYTON POWELL JR BL",10026,"Mexican"
"6765","TILL & SPROCKET","140","W 30TH ST",10001,"American"
"6766","THE KATI ROLL COMPANY","49","WEST   39 STREET",10018,"Indian"
"6767","CHELSEA RISTORANTE","108","8 AVENUE",10011,"Italian"
"6768","RE SETTE","7","WEST   45 STREET",10036,"Italian"
"6769","GREGORY'S COFFEE","874","AVENUE OF THE AMERICAS",10001,"Caf̩/Coffee/Tea"
"6770","PINKBERRY","1577","2ND AVE",10028,"Juice, Smoothies, Fruit Salads"
"6771","THE LOWELL","28","EAST   63 STREET",10065,"American"
"6772","CHELTON'S BAR AND GRILL (DOUBLETREE BY HILTON)","128","WEST   29 STREET",10001,"American"
"6773","MAISON KAYSER","2161","BROADWAY",10024,"Bakery"
"6774","DURDEN","213","2ND AVE",10003,"Armenian"
"6775","BLUE SPOON","90","WILLIAM STREET",10038,"American"
"6776","MASSERIA CAFE","235","W 48TH ST",10036,"Italian"
"6777","DIM SUM GO GO","5","EAST BROADWAY",10038,"Chinese"
"6778","BEETLE HOUSE","308","E 6TH ST",10003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6779","PRET A MANGER","185","GREENWICH ST",10007,"Sandwiches/Salads/Mixed Buffet"
"6780","FRESH & CRISPY BURGER SHAWARMA","201","W 145TH ST",10039,"American"
"6781","MORANDI","15","CHARLES STREET",10014,"Italian"
"6782","MELT SHOP","877","8TH AVE",10019,"American"
"6783","HELL'S KITCHEN","754","9 AVENUE",10019,"Mexican"
"6784","Bravo Pizza","360","7TH AVE",10001,"American"
"6785","CAPTAIN FRIED CHICKEN","39","MADISON ST",10038,"Chicken"
"6786","GOOD SHEPHERD SERVICES","337","EAST   17 STREET",10003,"American"
"6787","FRESH & CO","363","7 AVENUE",10001,"American"
"6788","GOLDEN CREPES","262A","WEST   15 STREET",10011,"French"
"6789","THINK COFFEE","500","W 30TH ST",10001,"Caf̩/Coffee/Tea"
"6790","97 COFFEE & WINE","24","E 97TH ST",10029,"Caf̩/Coffee/Tea"
"6791","BLACK TAP","529","BROOME ST",10013,"American"
"6792","ANTINORI RISTORANTE","8","STONE ST",10004,"Italian"
"6793","BAGELS AND SCHMEAR","114","E 28TH ST",10016,"Bagels/Pretzels"
"6794","CAFE ALICE","5","EAST   47 STREET",10017,"Delicatessen"
"6795","KORONET PIZZA","2848","BROADWAY",10025,"Pizza"
"6796","SUSHI YASUDA","204","EAST   43 STREET",10017,"Japanese"
"6797","CHERNIN SUSHI N RAMEN","306","E 6TH ST",10003,"Japanese"
"6798","LA GOULUE RESTAURANT","29","E 61ST ST",10065,"French"
"6799","YUZU","350","LENOX AVE",10027,"Japanese"
"6800","POTBELLY SANDWICH WORKS","90","BROAD STREET",10004,"American"
"6801","HALE & HEARTY SOUP","630","LEXINGTON AVENUE",10022,"Soups & Sandwiches"
"6802","PETER DILLON'S BAR","130","EAST   40 STREET",10016,"Irish"
"6803","Ariccia","14","BEDFORD ST",10014,"Other"
"6804","NICK & STEF'S STEAKHOUSE","9","PENN PLAZA",10001,"Steak"
"6805","MOONSTRUCK EAST","449","THIRD AVENUE",10016,"American"
"6806","GREEN GENERATION NYC INC","2490","BROADWAY",10025,"Juice, Smoothies, Fruit Salads"
"6807","MANOUSHEH","193","BLEECKER ST",10012,"Middle Eastern"
"6808","LARRY FLYNT'S HUSTLER CLUB","639641","WEST   51 STREET",10019,"American"
"6809","DISTILLED","211","WEST BROADWAY",10013,"American"
"6810","Juice Right Corp.","100","W 143RD ST",10030,"Juice, Smoothies, Fruit Salads"
"6811","TAPESTRY","60","GREENWICH AVE",10011,"Indian"
"6812","WOK TO WALK","42","UNION SQ E",10003,"Thai"
"6813","BIG BOWL","1764","1ST AVE",10128,"Thai"
"6814","IL GATTOPARDO","13-15","WEST 54TH STREET",10019,"Italian"
"6815","GREGORY'S COFFEE","878","LEXINGTON AVE",10065,"Caf̩/Coffee/Tea"
"6816","BONNIE VEE","17","STANTON ST",10002,"American"
"6817","MORGAN STANLEY CONFERENCE CENTER","522","5 AVENUE",10036,"American"
"6818","ALACHI MASALA INDIAN RESTAURANT","488","AMSTERDAM AVENUE",10024,"Indian"
"6819","PARIS THEATRE","4","WEST   58 STREET",10019,"American"
"6820","COWGIRL SEAHORSE","259","FRONT STREET",10038,"Seafood"
"6821","PIER SIXTY ONE-THE LIGHTHOUSE","0","CHELSEA PIERS - PIER 61",10011,"American"
"6822","POINT 72 CAFE","510","MADISON AVENUE",10022,"American"
"6823","FORTY CARROTS","2085","BROADWAY",10023,"American"
"6824","JOE COFFEE COMPANY","55","W 40TH ST",10018,"Caf̩/Coffee/Tea"
"6825","NO. 142 BAR","142","SULLIVAN ST",10012,"American"
"6826","STARBUCKS","977","AVENUE OF THE AMERICAS",10018,"Caf̩/Coffee/Tea"
"6827","PLANET ROSE","219","AVENUE A",10009,"American"
"6828","PESCATORE","955","2ND AVE",10022,"Italian"
"6829","ROAST KITCHEN","423","MADISON AVE",10017,"Mexican"
"6830","MCDONALD'S","824","3 AVENUE",10022,"Hamburgers"
"6831","ANALOGUE","19","W 8TH ST",10011,"American"
"6832","FAIRFIELD INN CHELSEA","116","WEST   28 STREET",10001,"Continental"
"6833","OVEST PIZZOTECA","513","WEST   27 STREET",10001,"Pizza/Italian"
"6834","CHOP'T","165","EAST   52 STREET",10022,"Salads"
"6835","MCDONALD'S","972","6 AVENUE",10018,"Hamburgers"
"6836","SAM'S FRIED ICE CREAM","37B","ORCHARD ST",10002,"Ice Cream, Gelato, Yogurt, Ices"
"6837","THE PARK","118122","10 AVENUE",10011,"American"
"6838","IL TINELLO RISTORANTE","16","WEST   56 STREET",10019,"Italian"
"6839","44 & X HELL'S KITCHEN","622","10 AVENUE",10036,"American"
"6840","PARK LANE HOTEL","36","CENTRAL PARK S",10019,"American"
"6841","LA CERVECERIA","65","2 AVENUE",10003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6842","SOTTOCASA PIZZERIA","227","LENOX AVE",10027,"Pizza"
"6843","MS. MI's HOTPOT","6","W 14TH ST",10011,"Chinese"
"6844","MIRAMAR","21","SOUTH END AVENUE",10280,"Mediterranean"
"6845","BRICIA SOHO","267","LAFAYETTE ST",10012,"Italian"
"6846","O'BRIENS","134","WEST   46 STREET",10036,"Irish"
"6847","GOLDEN THEATRE","252","WEST   45 STREET",10036,"American"
"6848","JACK'S COFFEE","138","WEST 10 STREET",10014,"Caf̩/Coffee/Tea"
"6849","RADIO CITY MUSIC HALL","1260","AVENUE OF THE AMERICAS",10020,"American"
"6850","FAMOUS FAMIGLIA PIZZERIA","686","8 AVENUE",10036,"Pizza"
"6851","JD'S PLACE - INSIDE LANDMARK AT 57 WEST","657","W 57TH ST",10019,"American"
"6852","NEW DRAGON TOWN OF MANHATTAN","2030","3 AVENUE",10029,"Chinese"
"6853","HISPANIC GRILL RESTAURANT","1936","MADISON AVE",10035,"Spanish"
"6854","SUBWAY","577","2ND AVE",10016,"Sandwiches"
"6855","DADDY-O","44","BEDFORD STREET",10014,"American"
"6856","EL DIABLITO TAQUERIA","60","EAST    3 STREET",10003,"Mexican"
"6857","AMER","1798","LEXINGTON AVE",10029,"Mediterranean"
"6858","DOMINO'S","148","WEST   72 STREET",10023,"Pizza"
"6859","MCKENNA'S PUB","250","WEST   14 STREET",10011,"American"
"6860","SUBWAY","1434","LEXINGTON AVENUE",10128,"Sandwiches"
"6861","WESTWAY DINER","614","9 AVENUE",10036,"American"
"6862","ISADORA'S CAFE","16","E 52ND ST",10022,"Delicatessen"
"6863","T.G.I. FRIDAY'S","211","W 34TH ST",10001,"American"
"6864","SAKURA SUSHI AND THAI","273","MOTT STREET",10012,"Japanese"
"6865","CITIGROUP CONFERENCE DINING","388","GREENWICH STREET",10013,"American"
"6866","ROASTING PLANT","7577","GREENWICH AVENUE",10014,"Caf̩/Coffee/Tea"
"6867","SULLIVAN STREET BAKERY","236","9 AVENUE",10001,"Bakery"
"6868","VICE VERSA","325","WEST   51 STREET",10019,"Italian"
"6869","BIBI","73","CATHERINE STREET",10038,"Sandwiches"
"6870","STARBUCKS","55","EAST   53 STREET",10022,"Caf̩/Coffee/Tea"
"6871","PINKBERRY STORE # 15057","1039","2ND AVE",10022,"Ice Cream, Gelato, Yogurt, Ices"
"6872","LE MOULIN A CAFE","1439","YORK AVENUE",10075,"Caf̩/Coffee/Tea"
"6873","AL VICOLETTO","9","E 17TH ST",10003,"Italian"
"6874","OKINII","216","THOMPSON ST",10012,"Japanese"
"6875","CORNER GOURMET II","66","WEST BROADWAY",10007,"American"
"6876","SOCIETY OF ILLUSTRATORS","128","EAST   63 STREET",10065,"American"
"6877","LE VEAU DOR","129","EAST   60 STREET",10022,"French"
"6878","MI CASITA RESTARANT","1484","AMSTERDAM AVENUE",10031,"Mexican"
"6879","BAAR BAAR","13","E 1ST ST",10003,"Indian"
"6880","JIMMY'S","158","W 38TH ST",10018,"American"
"6881","CARMINE'S","2450","BROADWAY",10024,"Italian"
"6882","BOCADITO BISTRO","4863","BROADWAY",10034,"Eastern European"
"6883","CIRCLE LINE: BRONX","PIER 83","W 42ND ST @ HUDSON RIVER",10036,"American"
"6884","AMY'S BREAD (CAFE AT NEW YORK PUBLIC LIBRARY)","476","5TH AVE",10018,"Caf̩/Coffee/Tea"
"6885","DEACON BRODIE'S","370","WEST 46 STREET",10036,"Irish"
"6886","ROGER WILLIAMS HOTEL","131","MADISON AVENUE",10016,"American"
"6887","VILLAGE TAVERNA GREEK GRILL","81","UNIVERSITY PLACE",10003,"Greek"
"6888","P.S BURGERS","35","CARMINE STREET",10014,"Sandwiches"
"6889","LA VERA PIZZA","922","2ND AVE",10017,"Pizza"
"6890","NEW MILLENIUM PIZZERIA","394","WEST  145 STREET",10031,"Pizza/Italian"
"6891","STUFFED ICE CREAM","139","1ST AVE",10003,"Ice Cream, Gelato, Yogurt, Ices"
"6892","STRIP HOUSE","13","EAST   12 STREET",10003,"Steak"
"6893","IPIZZA NY","351","WEST 125TH STREET",10027,"Other"
"6894","ZOE RESTAURANT & BAR LOUNGE","1559","SAINT NICHOLAS AVE",10040,"Other"
"6895","PRIVATE EYES","320","WEST   45 STREET",10036,"American"
"6896","BIG BOOTY BREAD","261","WEST   23 STREET",10011,"Bakery"
"6897","NESPRESSO","761","MADISON AVENUE",10065,"Caf̩/Coffee/Tea"
"6898","JOE'S PUB","425","LAFAYETTE STREET",10003,"American"
"6899","FEDORA","239","WEST    4 STREET",10014,"American"
"6900","HO LEE","2493","7TH AVE",10030,"Chinese"
"6901","DOUBLE CRISPY BAKERY","230","GRAND STREET",10013,"Bakery"
"6902","HOGSHEAD TAVERN","126","HAMILTON PL",10031,"American"
"6903","SUBWAY","1518","AMSTERDAM AVE",10031,"Sandwiches/Salads/Mixed Buffet"
"6904","THE CAPITAL GRILLE","155","EAST   42 STREET",10017,"Steak"
"6905","TIJUANA PICNIC","151","ESSEX ST",10002,"Mexican"
"6906","TEMPLE BAR","332","LAFAYETTE STREET",10012,"American"
"6907","MONA KITCHEN & MARKET","310","E 44TH ST",10017,"American"
"6908","DARYL ROTH THEATRE","101","EAST 15TH STREET",10003,"American"
"6909","GLASS HOUSE TAVERN","252","WEST   47 STREET",10036,"American"
"6910","ALBION","575","2ND AVE",10016,"Armenian"
"6911","DUNKIN' DONUTS/BR EXPRESS","2103","FREDERICK DOUGLASS BLVD",10026,"Donuts"
"6912","BELASCO THEATRE","111","WEST   44 STREET",10036,"American"
"6913","LE RIVAGE","340","WEST   46 STREET",10036,"French"
"6914","DIM SUM PALACE","334","W 46TH ST",10036,"Asian"
"6915","YAKINIKU FUTAGO","37","W 17TH ST",10011,"Japanese"
"6916","LENWICH","2567","BROADWAY",10025,"Sandwiches"
"6917","JOE & THE JUICE LEXINGTON","993","LEXINGTON AVE",10021,"Caf̩/Coffee/Tea"
"6918","DUNKIN' DONUTS","50","PINE STREET",10005,"Donuts"
"6919","Boqueria","53","WEST   19 STREET",10011,"Spanish"
"6920","THE UNION LEAGUE CLUB","38","EAST   37 STREET",10016,"American"
"6921","LEXINGTON RESTAURANT","1863","LEXINGTON AVENUE",10029,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)"
"6922","EDGAR'S CAFE","650","AMSTERDAM AVE",10025,"Caf̩/Coffee/Tea"
"6923","OLYMPIC FLAME DINER","200","WEST   60 STREET",10023,"American"
"6924","PAULANER BRAUHAUS","265-267","BOWERY",10002,"German"
"6925","HIDDEN CITY CAFE","145","EAST   23 STREET",10010,"American"
"6926","HAKKASAN","311","WEST   43 STREET",10036,"Chinese"
"6927","COLLAGE BISTRO & BAR","342","WEST   40 STREET",10018,"American"
"6928","SHADES OF GREEN","125","EAST   15 STREET",10003,"American"
"6929","FAIRFAX","234","W 4TH ST",10014,"American"
"6930","SEDUTTO","1498","1 AVENUE",10075,"Ice Cream, Gelato, Yogurt, Ices"
"6931","T.G.I. FRIDAY'S","604","5 AVENUE",10020,"American"
"6932","SENYA","109","1ST AVE",10003,"Japanese"
"6933","PRESSED JUICERY","100","MAIDEN LN",10038,"Juice, Smoothies, Fruit Salads"
"6934","FROZEN SWEET","184-186","MULBERRY ST",10012,"Ice Cream, Gelato, Yogurt, Ices"
"6935","CHIPOTLE MEXICAN GRILL","680","6 AVENUE",10010,"Tex-Mex"
"6936","AKI 39 JAPANESE CUISINE","216","EAST 39 STREET",10016,"Japanese"
"6937","HONEYBRAINS","372","LAFAYETTE ST",10012,"American"
"6938","BIG BAR","73","EAST    7 STREET",10003,"American"
"6939","CANTINA ROOFTOP","605","WEST   48 STREET",10036,"American"
"6940","GALLAGHER'S","228","WEST   52 STREET",10019,"American"
"6941","Fairfield Inn & Suites","95","HENRY STREET",10002,"American"
