"","License.Serial.Number","License.Type.Name","License.Class.Code","License.Type.Code","Agency.Zone.Office.Name","Agency.Zone.Office.Number","County.Name..Licensee.","Premises.Name","Doing.Business.As..DBA.","Actual.Address.of.Premises..Address1.","Additional.Address.Information..Address2.","City","State","Zip","License.Certificate.Number","License.Original.Issue.Date","License.Effective.Date","License.Expiration.Date","Latitude","Longitude","Location"
"1460",1214646,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","QUINTOQUARTO, INC.","DA TOMMY OSTERIA","14 16 BEDFORD STREET","DOWNING STREET & 6TH AVE","NEW YORK","NY","10014",872495,"04/16/2009","04/01/2017","03/31/2019",40.72899054,-74.00337375,"(40.72899054, -74.00337375)"
"1461",1214733,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","88 KTV INC","","97 BOWERY STREET","HESTER & GRAND STREETS","NEW YORK","NY","10002",870154,"02/13/2009","02/01/2017","01/31/2019",40.71734958,-73.99530581,"(40.71734958, -73.99530581)"
"1462",1214794,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BLUE RUIN INC","BLUE RUIN","538 9TH AVENUE","39TH & 40TH STREETS","NEW YORK","NY","10036",873460,"04/06/2009","04/01/2017","03/31/2019",40.75709168,-73.99350169,"(40.75709168, -73.99350169)"
"1463",1214957,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HPA RESTAURANT LLC","BEN & JACK'S  STEAKHOUSE","255 5TH AVENUE","28TH & 29TH STREETS","NEW YORK","NY","10016",870109,"02/25/2009","02/01/2017","01/31/2019",40.74483208,-73.98709926,"(40.74483208, -73.98709926)"
"1464",1214980,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SD HOSPITALITY CORP","THE PONY BAR","637 10TH AVENUE","","NEW YORK","NY","10036",873273,"04/16/2009","04/01/2017","03/31/2019",40.76159572,-73.9941124,"(40.76159572, -73.9941124)"
"1465",1215029,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","I M OPERATING LLC","SCORES","533 535 W 27 ST AKA 536 W28 ST","","NEW YORK","NY","10001",873661,"04/09/2009","04/04/2017","03/31/2019",40.75078958,-74.00354235,"(40.75078958, -74.00354235)"
"1466",1215062,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ESKINA 214 CORP","CAFE TABACO & RON","501 W 214TH STREET","10TH AVENUE & BROADWAY","NEW YORK","NY","10034",869961,"02/19/2009","02/01/2017","01/31/2019",NA,NA,""
"1467",1215096,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TWELVE SPRING ST REST CORP","THE VIG BAR","12 SPRING ST AKA176ELIZABETHST","BOWERY & ELIZABETH ST","NEW YORK","NY","10012",870122,"02/12/2009","02/01/2017","01/31/2019",40.72123852,-73.99470578,"(40.72123852, -73.99470578)"
"1468",1215245,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PUNTO DE SABOR INC","","1464 SAINT NICHOLAS AVENUE","183RD & 184TH STREETS","NEW YORK","NY","10033",868134,"11/03/2008","12/01/2016","11/30/2018",40.85068429,-73.93263393,"(40.85068429, -73.93263393)"
"1469",1215605,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MIDTOWN TAJ INC","DARBAR GRILL","157 E 55TH ST","","NEW YORK","NY","10022",871678,"03/06/2009","03/01/2017","02/28/2019",40.75942963,-73.96947602,"(40.75942963, -73.96947602)"
"1470",1216059,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","T K RESTAURANT CORP","SQUARE DINER","33 LEONARD ST","W BROADWAY & HUDSON ST","NEW YORK","NY","10013",870319,"01/02/2009","01/27/2017","12/31/2018",40.71837141,-74.00716442,"(40.71837141, -74.00716442)"
"1471",1216065,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GINZA 2 LLC","MARI VANNA","41 E 20TH STREET","BROADWAY & PARK AVE","NEW YORK","NY","10003",873147,"04/09/2009","04/01/2017","03/31/2019",40.73898825,-73.98921559,"(40.73898825, -73.98921559)"
"1472",1216153,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","INDEPENDENT OF 23RD STREET","THE GLOBE","158 E 23RD STREET","","NEW YORK","NY","10010",868346,"01/27/2009","01/01/2017","12/31/2018",40.73925849,-73.98431339,"(40.73925849, -73.98431339)"
"1473",1216374,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CITRINE LOUNGE LLC","STUDIO XXI","676 6TH AVE AKA 59 W 21ST ST","5TH AVE & 6TH AVE","NEW YORK","NY","10010",876229,"07/10/2009","07/01/2017","06/30/2019",40.74169076,-73.99359598,"(40.74169076, -73.99359598)"
"1474",1216609,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","THE SYMPHONY SPACE INC","BAR THALIA","2537 BROADWAY","BROADWAY & WEST 95TH STREET","NEW YORK","NY","10025",869558,"01/30/2009","01/01/2017","12/31/2018",40.79395695,-73.97249394,"(40.79395695, -73.97249394)"
"1475",1217089,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CENTERCUT RESTAURANT CORP","RYE HOUSE","11 W 17TH STREET","","NEW YORK","NY","10011",883470,"11/10/2009","11/01/2017","10/31/2019",40.73813694,-73.99258134,"(40.73813694, -73.99258134)"
"1476",1217185,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SFOGLIA STORE LLC","SFOGLIA RESTAURANT","1402 LEXINGTON AVENUE","AKA 135 E 92 ST 92ND & 93RD","NEW YORK","NY","10128",872082,"03/11/2009","03/01/2017","02/28/2019",40.78338839,-73.952797,"(40.78338839, -73.952797)"
"1477",1217229,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HOT CORNER VENTURES CORP","WXOU RADIO","558 HUDSON ST AKA 101 PERRY ST","COR PERRY & HUDSON STREETS","NEW YORK","NY","10014",871131,"03/04/2009","03/01/2017","02/28/2019",40.73533099,-74.00595342,"(40.73533099, -74.00595342)"
"1478",1217241,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MAJ REST CORP","THE FLYING PUCK","370 7TH AVENUE STORE #105","","NEW YORK","NY","10001",878524,"10/14/2009","10/01/2017","09/30/2019",40.74871795,-73.99236156,"(40.74871795, -73.99236156)"
"1479",1217469,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","STAND UP 236 LLC","STAND UP NY","236 W 78TH ST","","NEW YORK","NY","10024",881936,"09/21/2009","09/20/2017","08/31/2019",40.78306568,-73.98025764,"(40.78306568, -73.98025764)"
"1480",1217588,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AHMN INC.","ROOM SERVICE","690 9TH AVENUE","47TH & 48TH STS","NEW YORK","NY","10036",871649,"03/25/2009","03/01/2017","02/28/2019",40.76189823,-73.99002511,"(40.76189823, -73.99002511)"
"1481",1217829,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","A5A RESTAURANT INC","ARMANI RISTORANTE","717 FIFTH AVENUE","55TH STREET","NEW YORK","NY","10019",868977,"02/27/2009","02/01/2017","01/31/2019",40.76218565,-73.97444991,"(40.76218565, -73.97444991)"
"1482",1217867,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","TRAVERTINE LLC","DE MARIA","19 KENMARE STREET","BOWERY AND ELIZABETH STREET","NEW YORK","NY","10012",878978,"09/25/2009","09/01/2017","08/31/2019",40.72058407,-73.99467849,"(40.72058407, -73.99467849)"
"1483",1217898,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","228 WEST 10TH STREET LLC","L'ARTUSI","228 W 10TH ST","BLEECKER & HUDSON","NEW YORK","NY","10014",875038,"06/24/2009","06/01/2017","05/31/2019",40.73387598,-74.00504849,"(40.73387598, -74.00504849)"
"1484",1217911,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ALPHA FUSION INC","ALPHA FUSION","365 W 34TH STREET","8TH & 9TH AVES","NEW YORK","NY","10001",875267,"03/10/2009","05/25/2017","02/28/2019",40.7530086,-73.99525614,"(40.7530086, -73.99525614)"
"1485",1217964,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","DIXON PLACE LLC","DIXON PLACE","161 CHRYSTIE ST","","NEW YORK","NY","10002",882787,"11/10/2009","11/01/2017","10/31/2019",40.72045559,-73.99264148,"(40.72045559, -73.99264148)"
"1486",1218044,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","KENROCK ENTERPRISES LLC","ROCKWOOD'S","192 ALLEN ST","GROUND FLOOR","NEW YORK","NY","10002",858791,"04/13/2010","04/01/2016","03/31/2018",40.72239691,-73.988708,"(40.72239691, -73.988708)"
"1487",1218083,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SAKABA INC","UDON WEST","150 E 46TH STREET","LEXINGTON & THIRD AVENUE","NEW YORK","NY","10017",875405,"06/25/2009","06/01/2017","05/31/2019",40.7537148,-73.97370063,"(40.7537148, -73.97370063)"
"1488",1218167,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","187 RESTAURANT CORP","REFRIED BEANS MEXICAN GRILL","591 FORT WASHINGTON AVENUE","186TH & 187TH STREETS","NEW YORK","NY","10033",869705,"02/09/2009","02/01/2017","01/31/2019",40.85482982,-73.93704098,"(40.85482982, -73.93704098)"
"1489",1218388,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SWEET 101 LLC","BABY GRAND","161 LAFAYETTE STREET AKA 155 G","HOWARD ST & GRAND ST","NEW YORK","NY","10013",869988,"02/13/2009","02/01/2017","01/31/2019",40.71997121,-73.99900944,"(40.71997121, -73.99900944)"
"1490",1218929,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EPIC 52 LLC","RELAIS DE VENISE L'ENTRECOTE","590 LEXINGTON AVENUE","CORNER OF 52ND ST & LEX AVE","NEW YORK","NY","10022",873643,"05/27/2009","05/01/2017","04/30/2019",40.75757402,-73.97164412,"(40.75757402, -73.97164412)"
"1491",1218988,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MIL LLC","MOTHER BURGER","329 W 49TH STREET","","NEW YORK","NY","10019",874008,"05/26/2009","05/01/2017","04/30/2019",40.76205869,-73.98735639,"(40.76205869, -73.98735639)"
"1492",1219286,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BAR 101 LLC","","230 W 101ST STREET","","NEW YORK","NY","10025",879467,"10/21/2009","10/01/2017","09/30/2019",40.79791875,-73.96977579,"(40.79791875, -73.96977579)"
"1493",1219390,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MONKEY BAR NEW YORK LLC","MONKEY  BAR","60 E 54TH STREET","PARK & MADISON AVENUES","NEW YORK","NY","10022",871739,"03/12/2009","03/01/2017","02/28/2019",40.76008521,-73.97326523,"(40.76008521, -73.97326523)"
"1494",1219433,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FRIEND OF A FARMER CORP","","77 IRVING PLACE","18 & 19 ST","NEW YORK","NY","10003",876679,"08/07/2009","08/01/2017","07/31/2019",40.73697326,-73.98665357,"(40.73697326, -73.98665357)"
"1495",1219513,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","77 WARREN FOODS LLC","WARREN 77","77 WARREN ST","W BROADWAY & GREENWICH ST","NEW YORK","NY","10007",872507,"04/17/2009","04/01/2017","03/31/2019",40.71504773,-74.01003665,"(40.71504773, -74.01003665)"
"1496",1219664,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ALTAMAREA LLC","MAREA","240 CENTRAL PARK SOUTH","","NEW YORK","NY","10019",873155,"04/30/2009","04/01/2017","03/31/2019",40.76723964,-73.98008915,"(40.76723964, -73.98008915)"
"1497",1219676,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ORCHARD STREET RESTAURANT LLC & COSMIC DEBRIS LLC","BLUE RIBBON SUSHI IZAKAYABLUE RIBBON KANPAI GARDEN","187 ORCHARD STREET","E HOUSTOH ST & STANTON ST","NEW YORK","NY","10002",862186,"03/26/2009","08/07/2017","02/28/2019",40.72162918,-73.9884949,"(40.72162918, -73.9884949)"
"1498",1219830,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","EL PORTON BAR & RESTAURANT CORP","","3151 BROADWAY","124TH & 125TH STREETS","NEW YORK","NY","10027",877585,"09/01/2009","09/01/2017","08/31/2019",40.81441236,-73.9594303,"(40.81441236, -73.9594303)"
"1499",1219855,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","COWGIRL SEA HORSE INC","","259 FRONT STREET","SOUTH ST & DOVER ST","NEW YORK","NY","10038",876356,"07/06/2009","07/03/2017","06/30/2019",40.70798914,-74.00106233,"(40.70798914, -74.00106233)"
"1500",1220142,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CAPITAL GRILLE HOLDINGS INC","THE CAPITAL GRILLE #8038","120 W 51ST STREET","51ST STREET AND 6TH AVENUE","NEW YORK","NY","10020",873429,"04/28/2009","04/01/2017","03/31/2019",40.76174441,-73.98303014,"(40.76174441, -73.98303014)"
"1501",1220297,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GU ASIAN CORPORATION","ASIAN STATION","155 E 52ND ST","STORE 3","NEW YORK","NY","10022",873407,"04/14/2009","04/01/2017","03/31/2019",40.75768382,-73.97118535,"(40.75768382, -73.97118535)"
"1502",1220300,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PAOLA'S RESTAURANT GROUP LLC","PAOLA'S","1295A MADISON AVENUE","91ST & 92ND STREETS","NEW YORK","NY","10128",875816,"07/15/2009","07/01/2017","06/30/2019",40.78455372,-73.95599854,"(40.78455372, -73.95599854)"
"1503",1220310,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CARNIVAL LATIN BISTRO CORP","ALTUS CAFE","4325 4327 BROADWAY","W 184TH ST & W 185TH ST","NEW YORK","NY","10033",876139,"07/09/2009","07/01/2017","06/30/2019",40.85243795,-73.93464085,"(40.85243795, -73.93464085)"
"1504",1220575,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LOCKSMITH WINE BAR INC","THE LOCKSMITH WINE BAR","4463 BROADWAY","FAIRVIEW AVE & W 192ND ST","NEW YORK","NY","10040",874128,"05/01/2009","05/01/2017","04/30/2019",40.85716644,-73.93247892,"(40.85716644, -73.93247892)"
"1505",1220600,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FORTY EIGHT LOUNGE LLC","FORTY EIGHT","131 W 48TH ST AKA 1221 6TH AVE","","NEW YORK","NY","10036",875703,"07/31/2009","07/01/2017","06/30/2019",40.75914693,-73.98237376,"(40.75914693, -73.98237376)"
"1506",1220846,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SAZON INC","SAZON","105 READE STREET","CHAMBERS & DUANE","NEW YORK","NY","10013",857099,"02/26/2010","02/01/2016","01/31/2018",NA,NA,""
"1507",1220915,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BETTI BAR INC","HOURGLASS TAVERN","373 W 46TH STREET","8TH & 9TH AVENUES","NEW YORK","NY","10036",876383,"08/14/2009","08/01/2017","07/31/2019",40.76069908,-73.98992321,"(40.76069908, -73.98992321)"
"1508",1221077,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","XO RESTAURANT ASSOCIATES LLC","AUREOLE","135 W 42ND ST","6TH AVENUE & BROADWAY","NEW YORK","NY","10036",874891,"06/15/2009","06/01/2017","05/31/2019",40.75546919,-73.98543719,"(40.75546919, -73.98543719)"
"1509",1221246,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CAPITAL GRILLE HOLDINGS INC","THE CAPITAL GRILLE # 8039","120 BROADWAY A/K/A15 NASSAU ST","BROADWAY NASSAU & PINE","NEW YORK","NY","10271",878350,"09/16/2009","09/01/2017","08/31/2019",40.70854444,-74.01094032,"(40.70854444, -74.01094032)"
"1510",1221342,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","FLOR DE MAR INC","FLOR DE MAR","484 AMSTERDAM AVENUE","83RD & 84TH STREETS","NEW YORK","NY","10024",878721,"09/17/2009","09/01/2017","08/31/2019",40.78592191,-73.97636752,"(40.78592191, -73.97636752)"
"1511",1221368,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHIPOTLE MEXICAN GRILL OF COLORADO LLC","CHIPOTLE MEXICAN GRILL","149 8TH AVE","","NEW YORK","NY","10011",880085,"11/18/2009","11/06/2017","10/31/2019",40.74191443,-74.00102575,"(40.74191443, -74.00102575)"
"1512",1221377,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","LITTLE ITALY SPEAK EASY INC.","MY LITTLE SECRET REST","149 MULBERRY STREET","HESTER & GRAND STREET","NEW YORK","NY","10013",882826,"11/19/2009","11/01/2017","10/31/2019",40.71903105,-73.997499,"(40.71903105, -73.997499)"
"1513",1221455,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","CHELSEA HOSPITALITY PARTNERS LLC","AVENUE","116 10TH AVENUE","17TH AND 18TH STREETS","NEW YORK","NY","10011",878355,"07/10/2009","08/16/2017","06/30/2019",40.74412483,-74.00668095,"(40.74412483, -74.00668095)"
"1514",1221644,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BLOOMINGDALES INC","","1000 3RD AVE LOWER LEVEL","59TH STREET & 60TH ST","NEW YORK","NY","10022",880351,"12/21/2009","12/01/2017","11/30/2019",40.76189051,-73.96632158,"(40.76189051, -73.96632158)"
"1515",1221671,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AMITY STREET INC","AMITY HALL","80 W 3RD ST","SULLIVAN ST & THOMPSON ST","NEW YORK","NY","10012",883346,"12/02/2009","12/01/2017","11/30/2019",40.72973253,-73.99868902,"(40.72973253, -73.99868902)"
"1516",1221675,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","AMSTERDAM ALE HOUSE INC","AMSTERDAM ALE HOUSE","340 AMSTERDAM AVENUE","CORNER OF W 76TH STREET","NEW YORK","NY","10024",880909,"01/05/2010","01/01/2018","12/31/2019",40.78124006,-73.97978808,"(40.78124006, -73.97978808)"
"1517",1221678,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","NINTH AVE KITCHEN CORP","YUM YUM TOO","662 9TH AVE","","NEW YORK","NY","10036",882722,"11/13/2009","11/01/2017","10/31/2019",40.76101448,-73.99073701,"(40.76101448, -73.99073701)"
"1518",1221708,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","664 66 ENTERPRISES LLC","THE COTTON CLUB","664 66 W 125TH STREET","BROADWAY AND RIVERSIDE DRIVE","NEW YORK","NY","10027",875342,"06/11/2009","06/01/2017","05/31/2019",40.80723708,-73.944351,"(40.80723708, -73.944351)"
"1519",1221807,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","MPDRAW LLC","LOS FELIZ","109 LUDLOW STREET","RIVINGTON ST AND DELANCEY ST","NEW YORK","NY","10002",860376,"07/29/2010","07/01/2016","06/30/2018",40.71924561,-73.9888359,"(40.71924561, -73.9888359)"
"1520",1221953,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","UNCLE ABIES DELI ON FIRST INC","2ND AVENUE DELI","1442 1ST AVE","","NEW YORK","NY","10021",877076,"07/28/2011","07/03/2017","06/30/2019",40.76970044,-73.95451745,"(40.76970044, -73.95451745)"
"1521",1221987,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","GREAT PERFORMANCES ARTISTS AS WAITRESSES INC","","253 W 125TH ST","","NEW YORK","NY","10027",872457,"04/17/2009","04/01/2017","03/31/2019",40.80966172,-73.94983552,"(40.80966172, -73.94983552)"
"1522",1222079,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SPIN NYC LLC & SPIN GLOBAL MANAGEMENT LLC AS MGR","SPIN NEW YORK","304 PARK AVE SOUTH (BASEMENT)","23RD ST BETWEEN PARK AND MADIS","NEW YORK","NY","10010",876892,"08/25/2009","08/01/2017","07/31/2019",40.74010323,-73.98661406,"(40.74010323, -73.98661406)"
"1523",1222226,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","COMPAS GROUP NEW YORK LLC","CASA MEZCAL","86 ORCHARD STREET","BROOME ST AND GRANT ST","NEW YORK","NY","10002",858083,"03/22/2010","03/01/2016","02/28/2018",40.71791869,-73.99024089,"(40.71791869, -73.99024089)"
"1524",1222232,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","395 RESTAURANT LLC","","395 WEST STREET","CHRISTOPHER AND W 10TH ST","NEW YORK","NY","10014",876992,"08/05/2009","08/01/2017","07/31/2019",40.73313541,-74.01007385,"(40.73313541, -74.01007385)"
"1525",1222234,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ESPINDOLA RESTAURANT CORP","BERIMBAU","43 CARMINE ST","BLEEKER & BEDFORD","NEW YORK","NY","10014",876963,"08/21/2009","08/01/2017","07/31/2019",40.7300178,-74.00360583,"(40.7300178, -74.00360583)"
"1526",1222237,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HAPPY COOKING LLC","JOSEPH LEONARD","170 WAVERLY PLACE","CORNER OF GROVE STREET","NEW YORK","NY","10014",875965,"08/03/2009","08/01/2017","07/31/2019",40.73384034,-74.00127661,"(40.73384034, -74.00127661)"
"1527",1222411,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SUKHMANI, INC.0","TAMARIND TRIBECA","99 HUDSON STREET UNIT 1","FRANKLIN & LEONARD STREETS","NEW YORK","NY","10013",880957,"02/16/2010","02/01/2018","01/31/2020",40.71927882,-74.00876595,"(40.71927882, -74.00876595)"
"1528",1222474,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","HUZZAH LLC","FINNERTY'S IRISH PUB","221 2ND AVE","","NEW YORK","NY","10003",880169,"12/09/2009","12/01/2017","11/30/2019",40.7320112,-73.98519779,"(40.7320112, -73.98519779)"
"1529",1222588,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","45 STONE STREET VENTURE LTD","THE DUBLINER","21 23 S WILLIAM STREET","","NEW YORK","NY","10004",875995,"07/30/2009","07/01/2017","06/30/2019",0,0,"(0.0, 0.0)"
"1530",1222591,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","68TH ST CAFE INC","68TH ST CAFE","2012 2014 BROADWAY","","NEW YORK","NY","10023",875749,"07/17/2009","07/01/2017","06/30/2019",40.7760393,-73.98194587,"(40.7760393, -73.98194587)"
"1531",1222688,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PAYAM INC","COLBEH RESTAURANT","32 W 39TH STREET","","NEW YORK","NY","10018",883591,"08/03/2009","03/01/2018","02/29/2020",40.75193797,-73.98328308,"(40.75193797, -73.98328308)"
"1532",1222700,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","BANNA STRAND LLC","BAILEY'S CORNER PUB","1607 YORK AVENUE","84TH AND 85TH STREETS","NEW YORK","NY","10028",876378,"07/15/2009","07/03/2017","06/30/2019",40.77502271,-73.94784944,"(40.77502271, -73.94784944)"
"1533",1222741,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","PLAY EARTH INC","BOHEMIAN NY","57 GREAT JONES STREET","LAFAYETTE STREET & THE BOWERY","NEW YORK","NY","10012",875186,"07/20/2009","07/01/2017","06/30/2019",40.72681339,-73.99283273,"(40.72681339, -73.99283273)"
"1534",1223197,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","ZUCCA TRATTORIA INC","TAQUERIA-MEZA","95 7TH AVENUE SOUTH","","NEW YORK","NY","10014",876816,"08/05/2009","08/01/2017","07/31/2019",40.73279386,-74.00319651,"(40.73279386, -74.00319651)"
"1535",1223242,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","M & G TAPAS REST. CORP.","EL PORRON","1123 1ST AVE","E 61ST & E 62ND STREETS","NEW YORK","NY","10021",876495,"08/10/2009","08/01/2017","07/31/2019",40.76122487,-73.96087158,"(40.76122487, -73.96087158)"
"1536",1223286,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","SPORTS ZONE CAFE INC","MIMOSA CAFE","253 271 SHERMAN AVENUE","ISHAM ST & 207TH STREET","NEW YORK","NY","10034",859359,"07/03/2009","04/01/2016","03/31/2018",NA,NA,""
"1537",1223474,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","325 CHURCH ST COMPANY LLC","SALUGGI'S","325 CHURCH STREET","LISPENARD ST & CANAL ST","NEW YORK","NY","10013",876999,"09/08/2009","09/01/2017","08/31/2019",40.72003923,-74.0038033,"(40.72003923, -74.0038033)"
"1538",1223430,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","THE IRON HORSE NYC INC","THE IRON HORSE NYC","32 CLIFF STREET","","NEW YORK","NY","10038",875862,"08/18/2009","08/01/2017","07/31/2019",40.70802144,-74.00557618,"(40.70802144, -74.00557618)"
"1539",1223542,"ON-PREMISES LIQUOR",252,"OP","New York City",1,"NEW YORK","E D H DIAZ RESTAURANT LLC","CANCUN MEXICAN RESTAURANT","937 8TH AVE","56 AND 57 ST","NEW YORK","NY","10019",880150,"12/29/2009","12/01/2017","11/30/2019",40.7656536,-73.98362861,"(40.7656536, -73.98362861)"
